u:1
-0.00013703
-0.00013734
-0.00013764
-0.00013794
-0.00013831
-0.00013879
-0.00013938
-0.00014007
-0.00014086
-0.00014171
-0.00014256
-0.00014335
-0.000144
-0.00014454
-0.00014503
-0.00014555
-0.00014608
-0.00014654
-0.00014684
-0.00014691
-0.00014675
-0.00014638
-0.00014591
-0.00014547
-0.00014518
-0.00014506
-0.00014504
-0.00014502
-0.000145
-0.00014503
-0.00014518
-0.00014545
-0.00014577
-0.00014604
-0.0001463
-0.00014669
-0.00014724
-0.00014787
-0.00014851
-0.00014918
-0.00014987
-0.00015047
-0.0001509
-0.0001512
-0.00015156
-0.00015202
-0.0001525
-0.00015292
-0.00015331
-0.00015368
-0.00015401
-0.00015427
-0.00015442
-0.00015445
-0.00015435
-0.00015406
-0.00015364
-0.00015321
-0.00015281
-0.00015237
-0.00015185
-0.00015125
-0.00015059
-0.00014987
-0.00014908
-0.00014817
-0.00014714
-0.00014605
-0.0001449
-0.00014367
-0.00014235
-0.00014099
-0.00013965
-0.00013839
-0.0001371
-0.00013566
-0.00013417
-0.00013272
-0.00013134
-0.00013008
-0.0001289
-0.00012764
-0.00012627
-0.00012486
-0.0001234
-0.00012181
-0.00012005
-0.00011817
-0.00011623
-0.00011424
-0.00011224
-0.00011024
-0.00010828
-0.00010641
-0.00010463
-0.00010294
-0.00010136
-0.000099878
-0.000098421
-0.000096978
-0.000095622
-0.000094454
-0.000093508
-0.000092743
-0.000092082
-0.00009142
-0.000090643
-0.000089687
-0.000088574
-0.000087396
-0.000086222
-0.000085035
-0.000083809
-0.000082584
-0.000081379
-0.000080158
-0.000078881
-0.000077521
-0.000076085
-0.00007462
-0.000073125
-0.000071553
-0.000069931
-0.000068339
-0.000066816
-0.000065355
-0.000063891
-0.000062315
-0.000060615
-0.000058915
-0.000057327
-0.000055891
-0.000054609
-0.000053414
-0.00005223
-0.000051074
-0.000049979
-0.000048902
-0.000047799
-0.000046719
-0.000045725
-0.00004481
-0.000043936
-0.000043132
-0.000042473
-0.000041972
-0.000041568
-0.000041181
-0.000040758
-0.000040307
-0.0000399
-0.000039599
-0.000039393
-0.000039201
-0.000038935
-0.000038558
-0.000038093
-0.00003756
-0.000036968
-0.000036336
-0.000035675
-0.000034996
-0.000034338
-0.000033738
-0.000033183
-0.000032661
-0.000032229
-0.000031963
-0.000031849
-0.000031775
-0.000031637
-0.000031398
-0.000031055
-0.000030623
-0.000030143
-0.000029631
-0.000029066
-0.000028429
-0.000027696
-0.000026817
-0.000025736
-0.00002442
-0.000022909
-0.000021296
-0.000019623
-0.000017868
-0.000016058
-0.000014286
-0.000012613
-0.000011032
-9.4974E-06
-7.9622E-06
-6.3925E-06
-4.7556E-06
-2.9985E-06
-1.0968E-06
8.5576E-07
2.6891E-06
4.3256E-06
0.000005821
7.2427E-06
0.000008623
9.9916E-06
0.000011346
0.000012664
0.000013979
0.000015341
0.000016747
0.000018167
0.000019567
0.000020924
0.000022272
0.000023671
0.000025118
0.000026576
0.000028039
0.000029534
0.000031077
0.000032627
0.000034125
0.000035623
0.000037231
0.000038966
0.00004079
0.000042714
0.000044728
0.000046779
0.00004888
0.000051086
0.000053362
0.000055594
0.000057727
0.000059828
0.000061986
0.00006417
0.000066266
0.000068233
0.000070109
0.000071898
0.000073585
0.000075179
0.000076676
0.000078124
0.000079662
0.000081368
0.000083165
0.000084966
0.000086777
0.000088646
0.000090564
0.000092476
0.000094363
0.000096232
0.000098048
0.000099768
0.00010139
0.0001029
0.00010429
0.00010554
0.00010667
0.00010772
0.00010866
0.00010938
0.00010985
0.00011018
0.00011052
0.00011087
0.00011125
0.00011164
0.00011198
0.00011222
0.00011237
0.0001124
0.00011233
0.00011223
0.00011217
0.00011212
0.00011212
0.00011216
0.00011226
0.00011247
0.00011279
0.00011319
0.00011358
0.00011389
0.00011414
0.00011446
0.00011485
0.00011527
0.00011569
0.00011614
0.00011662
0.00011711
0.00011762
0.00011815
0.00011873
0.00011937
0.00012005
0.00012068
0.00012122
0.00012172
0.00012224
0.00012274
0.00012309
0.00012329
0.00012341
0.00012348
0.00012352
0.00012349
0.0001234
0.00012325
0.00012307
0.0001229
0.00012278
0.00012272
0.00012277
0.00012295
0.00012326
0.00012368
0.00012411
0.00012453
0.00012492
0.00012535
0.00012589
0.00012649
0.00012698
0.00012731
0.00012753
0.00012769
0.00012777
0.00012777
0.00012775
0.00012779
0.00012796
0.00012826
0.00012858
0.00012887
0.0001292
0.00012968
0.00013028
0.00013097
0.00013169
0.00013243
0.00013319
0.00013403
0.00013497
0.00013602
0.00013718
0.00013844
0.00013973
0.00014105
0.00014237
0.00014369
0.00014503
0.00014643
0.00014785
0.00014918
0.00015039
0.00015153
0.00015267
0.0001538
0.00015491
0.00015593
0.00015683
0.00015762
0.00015833
0.00015898
0.0001596
0.00016021
0.00016073
0.00016114
0.00016141
0.00016157
0.00016169
0.00016176
0.00016173
0.00016157
0.00016133
0.00016098
0.00016052
0.00016009
0.00015974
0.00015944
0.00015917
0.00015894
0.00015872
0.0001586
0.00015864
0.00015878
0.00015891
0.00015901
0.00015906
0.00015904
0.0001589
0.00015865
0.00015837
0.0001581
0.00015775
0.00015721
0.00015644
0.00015554
0.00015466
0.00015384
0.00015306
0.00015232
0.00015158
0.00015083
0.00015007
0.00014936
0.0001487
0.0001481
0.00014755
0.000147
0.00014642
0.00014581
0.00014505
0.0001441
0.00014308
0.00014213
0.00014123
0.00014033
0.00013939
0.00013837
0.00013731
0.00013617
0.00013489
0.00013347
0.00013192
0.00013023
0.00012844
0.00012665
0.00012485
0.00012307
0.00012138
0.00011975
0.00011808
0.00011632
0.00011443
0.00011246
0.00011055
0.0001088
0.00010712
0.00010545
0.00010382
0.00010231
0.00010086
0.000099436
0.000098055
0.000096759
0.000095559
0.000094418
0.000093297
0.000092207
0.000091233
0.000090491
0.00008998
0.000089578
0.000089222
0.00008896
0.000088808
0.000088709
0.0000886
0.000088418
0.000088105
0.000087624
0.000086968
0.000086191
0.000085421
0.000084746
0.000084106
0.000083377
0.000082533
0.000081643
0.000080759
0.000079928
0.000079236
0.000078733
0.000078346
0.000077955
0.000077528
0.000077115
0.00007672
0.000076294
0.000075817
0.000075317
0.000074832
0.000074369
0.00007386
0.000073232
0.000072515
0.000071799
0.000071093
0.000070317
0.000069414
0.000068452
0.000067549
0.000066712
0.000065865
0.000064993
0.000064115
0.000063201
0.000062233
0.00006125
0.000060277
0.000059319
0.000058414
0.000057617
0.00005695
0.000056378
0.000055849
0.000055306
0.000054697
0.000054019
0.000053338
0.000052697
0.000052082
0.000051484
0.000050903
0.00005032
0.000049734
0.000049144
0.000048507
0.000047791
0.000046997
0.00004613
0.000045209
0.000044255
0.000043264
0.000042237
0.000041207
0.00004015
0.000038955
0.000037549
0.000035953
0.000034195
0.000032243
0.000030044
0.000027608
0.000025046
0.000022511
0.000020069
0.000017682
0.000015323
0.000013005
0.000010743
8.5393E-06
6.3763E-06
0.000004252
2.2327E-06
0.000000359
-1.4778E-06
-3.4059E-06
-5.3896E-06
-7.3198E-06
-9.1888E-06
-0.000011072
-0.000013031
-0.000015086
-0.00001722
-0.000019385
-0.000021533
-0.00002363
-0.00002563
-0.000027502
-0.000029315
-0.000031176
-0.000033115
-0.000035094
-0.000037073
-0.000038984
-0.000040752
-0.00004238
-0.000043913
-0.00004536
-0.000046717
-0.000048018
-0.000049305
-0.000050625
-0.000052005
-0.000053406
-0.000054757
-0.000056014
-0.000057144
-0.000058178
-0.000059225
-0.0000603
-0.00006133
-0.000062394
-0.000063653
-0.000065087
-0.000066525
-0.000067879
-0.00006918
-0.00007047
-0.000071729
-0.000072912
-0.000074053
-0.000075251
-0.000076543
-0.000077877
-0.000079203
-0.000080505
-0.000081772
-0.000083022
-0.000084297
-0.000085603
-0.000086918
-0.000088238
-0.000089554
-0.000090833
-0.000092016
-0.000093034
-0.000093852
-0.000094448
-0.000094778
-0.00009487
-0.000094858
-0.00009484
-0.000094796
-0.000094668
-0.000094439
-0.000094159
-0.000093901
-0.000093699
-0.000093564
-0.000093509
-0.000093533
-0.000093613
-0.000093716
-0.000093832
-0.000094012
-0.000094319
-0.000094725
-0.000095127
-0.000095455
-0.000095698
-0.000095892
-0.000096089
-0.000096315
-0.000096584
-0.000096945
-0.000097427
-0.000097936
-0.000098366
-0.000098732
-0.000099127
-0.000099598
-0.00010013
-0.00010068
-0.0001012
-0.00010174
-0.00010238
-0.00010319
-0.00010412
-0.00010509
-0.00010611
-0.0001072
-0.00010832
-0.00010939
-0.00011039
-0.0001114
-0.00011249
-0.00011372
-0.00011507
-0.00011647
-0.00011788
-0.00011925
-0.00012054
-0.00012173
-0.00012279
-0.00012376
-0.00012472
-0.00012567
-0.00012666
-0.00012776
-0.00012897
-0.00013021
-0.00013143
-0.0001326
-0.00013369
-0.00013458
-0.00013524
-0.00013571
-0.00013618
-0.00013673
-0.00013725
-0.00013764
-0.00013795
-0.00013828
-0.0001387
-0.00013921
-0.00013975
-0.00014029
-0.00014097
-0.00014192
-0.00014305
-0.0001442
-0.00014544
-0.00014682
-0.00014825
-0.0001496
-0.00015088
-0.00015214
-0.00015344
-0.0001548
-0.00015615
-0.00015739
-0.00015846
-0.00015935
-0.00016008
-0.00016073
-0.00016139
-0.00016212
-0.00016286
-0.00016352
-0.00016405
-0.00016452
-0.00016497
-0.00016539
-0.00016575
-0.00016606
-0.00016629
-0.00016641
-0.00016641
-0.0001664
-0.0001664
-0.00016641
-0.00016639
-0.00016635
-0.00016626
-0.00016606
-0.00016575
-0.00016534
-0.00016486
-0.00016427
-0.00016356
-0.0001628
-0.00016202
-0.00016118
-0.00016024
-0.0001593
-0.00015837
-0.00015739
-0.00015632
-0.00015516
-0.00015391
-0.00015267
-0.00015157
-0.00015053
-0.00014948
-0.00014845
-0.00014748
-0.00014645
-0.00014525
-0.00014389
-0.00014247
-0.00014108
-0.00013978
-0.00013858
-0.0001375
-0.00013656
-0.00013577
-0.00013513
-0.00013463
-0.0001342
-0.0001338
-0.00013341
-0.00013305
-0.00013273
-0.00013249
-0.00013231
-0.00013203
-0.00013158
-0.00013101
-0.00013037
-0.00012962
-0.00012872
-0.00012775
-0.00012673
-0.00012565
-0.00012444
-0.0001231
-0.00012173
-0.00012049
-0.00011942
-0.00011843
-0.0001174
-0.00011631
-0.00011517
-0.00011405
-0.00011305
-0.00011216
-0.00011132
-0.00011052
-0.00010973
-0.00010893
-0.00010812
-0.00010736
-0.00010664
-0.00010602
-0.00010549
-0.00010497
-0.00010446
-0.00010399
-0.00010356
-0.00010319
-0.0001028
-0.00010236
-0.00010186
-0.00010133
-0.00010082
-0.00010038
-0.00010008
-0.000099903
-0.000099817
-0.000099782
-0.00009975
-0.000099706
-0.000099684
-0.000099692
-0.000099697
-0.000099675
-0.000099616
-0.000099529
-0.000099446
-0.000099358
-0.000099239
-0.0000991
-0.000098946
-0.000098773
-0.000098623
-0.000098542
-0.000098534
-0.000098571
-0.000098585
-0.000098512
-0.000098383
-0.000098236
-0.000097992
-0.000097569
-0.000097001
-0.00009634
-0.000095581
-0.000094672
-0.000093527
-0.000092133
-0.000090613
-0.000089051
-0.000087395
-0.000085625
-0.000083822
-0.00008205
-0.000080333
-0.000078664
-0.000077029
-0.000075471
-0.000074082
-0.000072846
-0.000071618
-0.000070301
-0.000068921
-0.000067542
-0.00006619
-0.000064905
-0.000063728
-0.000062601
-0.000061387
-0.000060046
-0.000058669
-0.000057332
-0.000056017
-0.000054683
-0.000053323
-0.00005195
-0.000050536
-0.000048995
-0.000047302
-0.000045571
-0.000043918
-0.000042293
-0.000040591
-0.000038798
-0.000036957
-0.000035104
-0.000033273
-0.000031497
-0.000029767
-0.000028013
-0.000026169
-0.000024248
-0.000022328
-0.00002045
-0.000018591
-0.000016688
-0.000014683
-0.000012566
-0.000010349
-8.0547E-06
-5.7677E-06
-0.000003582
-1.4871E-06
0.000000549
2.4821E-06
4.2989E-06
6.0786E-06
7.8991E-06
9.7932E-06
0.000011762
0.000013777
0.00001582
0.000017894
0.00001998
0.000022018
0.000023974
0.000025903
0.000027905
0.000029987
0.000032031
0.000033966
0.000035838
0.000037644
0.000039264
0.000040637
0.000041827
0.000042866
0.000043706
0.000044332
0.0000448
0.00004517
0.000045466
0.000045706
0.00004594
0.000046246
0.000046679
0.000047204
0.00004773
0.00004819
0.000048593
0.000048993
0.000049425
0.000049909
0.000050463
0.000051078
0.000051743
0.000052464
0.000053233
0.000054025
0.000054854
0.000055744
0.000056672
0.000057599
0.000058466
0.00005923
0.000059952
0.00006074
0.000061588
0.000062415
0.000063187
0.00006388
0.000064489
0.0000651
0.000065805
0.000066597
0.000067421
0.000068245
0.000069049
0.000069821
0.000070561
0.00007127
0.000071958
0.000072648
0.000073346
0.000074032
0.000074679
0.000075276
0.000075828
0.000076353
0.000076859
0.000077349
0.000077855
0.000078445
0.000079183
0.00008006
0.000081004
0.000081971
0.000082961
0.00008393
0.000084823
0.000085649
0.000086429
0.000087152
0.000087837
0.000088506
0.000089152
0.00008979
0.000090434
0.000091056
0.000091633
0.000092163
0.000092679
0.000093292
0.000094111
0.000095125
0.00009632
0.000097744
0.000099376
0.00010113
0.00010298
0.00010486
0.00010668
0.00010851
0.00011043
0.00011243
0.0001144
0.00011633
0.00011827
0.00012023
0.00012219
0.00012413
0.00012605
0.00012794
0.00012974
0.00013141
0.00013295
0.00013437
0.00013565
0.00013682
0.00013795
0.00013916
0.00014039
0.00014153
0.00014254
0.00014341
0.00014424
0.00014515
0.0001461
0.00014697
0.00014779
0.00014859
0.00014935
0.00015005
0.00015073
0.00015136
0.00015187
0.00015225
0.00015256
0.00015288
0.00015325
0.00015368
0.00015418
0.00015475
0.00015532
0.00015577
0.00015611
0.00015644
0.00015683
0.00015725
0.00015763
0.00015803
0.00015843
0.00015877
0.00015895
0.00015896
0.00015883
0.00015859
0.00015827
0.00015792
0.00015756
0.00015728
0.00015713
0.0001571
0.00015715
0.00015723
0.00015732
0.00015741
0.00015749
0.00015763
0.00015785
0.00015807
0.00015818
0.00015816
0.00015802
0.00015776
0.00015738
0.0001569
0.00015633
0.00015566
0.00015486
0.00015391
0.00015284
0.00015176
0.00015069
0.00014957
0.00014838
0.00014715
0.00014585
0.00014445
0.00014299
0.00014153
0.00014014
0.00013891
0.00013785
0.00013689
0.00013593
0.00013491
0.00013388
0.000133
0.00013232
0.0001317
0.00013106
0.00013044
0.00012991
0.00012944
0.00012906
0.00012875
0.00012845
0.00012813
0.00012781
0.00012746
0.00012712
0.00012687
0.00012679
0.00012688
0.00012709
0.00012733
0.00012753
0.00012766
0.00012769
0.00012768
0.00012765
0.00012759
0.00012745
0.00012722
0.000127
0.00012684
0.00012675
0.00012665
0.00012648
0.00012622
0.00012595
0.00012573
0.00012559
0.00012555
0.00012567
0.00012596
0.00012634
0.00012674
0.00012707
0.00012726
0.00012726
0.00012711
0.00012684
0.00012637
0.00012576
0.00012513
0.0001246
0.00012416
0.00012373
0.00012317
0.00012249
0.00012176
0.00012097
0.00012013
0.00011937
0.00011877
0.00011832
0.00011793
0.00011756
0.00011718
0.00011682
0.00011653
0.00011628
0.00011609
0.000116
0.000116
0.00011603
0.00011601
0.00011591
0.00011577
0.00011562
0.00011542
0.00011517
0.00011486
0.00011446
0.00011393
0.00011335
0.00011277
0.00011214
0.00011135
0.00011038
0.00010927
0.00010805
0.00010678
0.00010554
0.00010435
0.00010313
0.00010184
0.00010046
0.00009892
0.0000972
0.000095382
0.000093514
0.000091576
0.000089526
0.000087328
0.000085032
0.000082759
0.000080584
0.000078539
0.000076623
0.000074756
0.000072885
0.000071065
0.000069314
0.000067547
0.000065727
0.000063904
0.000062101
0.000060299
0.000058474
0.000056624
0.000054741
0.00005279
0.000050727
0.000048526
0.000046192
0.000043792
0.000041473
0.00003936
0.000037467
0.000035738
0.000034098
0.000032465
0.00003082
0.000029229
0.00002774
0.000026339
0.000024995
0.000023692
0.000022433
0.000021254
0.000020187
0.000019219
0.000018266
0.000017239
0.00001615
0.00001505
0.000013877
0.000012545
0.000011139
9.7749E-06
8.4299E-06
0.000007038
5.5972E-06
4.1195E-06
2.5993E-06
1.0166E-06
-6.5313E-07
-2.3799E-06
-4.0741E-06
-5.6834E-06
-7.2385E-06
-8.7842E-06
-0.000010309
-0.000011759
-0.0000131
-0.000014359
-0.000015591
-0.000016796
-0.000017927
-0.000018999
-0.000020092
-0.000021214
-0.00002227
-0.000023194
-0.000024021
-0.000024825
-0.000025621
-0.000026343
-0.000026933
-0.000027383
-0.000027675
-0.000027797
-0.000027798
-0.000027759
-0.000027747
-0.000027797
-0.000027892
-0.000028052
-0.000028368
-0.000028851
-0.000029411
-0.00003
-0.000030628
-0.000031287
-0.000031951
-0.000032588
-0.000033215
-0.000033909
-0.000034672
-0.000035391
-0.000035989
-0.000036487
-0.000036955
-0.000037475
-0.000038067
-0.00003866
-0.000039205
-0.000039745
-0.000040336
-0.000041033
-0.000041894
-0.000042916
-0.000044024
-0.000045161
-0.000046327
-0.00004756
-0.000048904
-0.000050368
-0.000051954
-0.00005368
-0.0000555
-0.000057311
-0.000059081
-0.000060845
-0.00006262
-0.000064409
-0.000066229
-0.000068065
-0.000069875
-0.000071637
-0.000073328
-0.000074934
-0.000076475
-0.00007796
-0.000079368
-0.00008067
-0.000081878
-0.00008305
-0.000084249
-0.000085462
-0.000086645
-0.000087843
-0.000089147
-0.00009054
-0.00009191
-0.000093191
-0.000094395
-0.000095554
-0.000096703
-0.000097873
-0.000099057
-0.00010022
-0.00010138
-0.00010256
-0.00010378
-0.00010507
-0.00010649
-0.00010805
-0.00010972
-0.00011144
-0.0001132
-0.00011502
-0.00011692
-0.00011891
-0.00012095
-0.000123
-0.00012497
-0.0001268
-0.00012842
-0.00012986
-0.00013118
-0.00013246
-0.00013368
-0.00013481
-0.00013586
-0.00013692
-0.00013805
-0.00013917
-0.00014024
-0.00014125
-0.00014219
-0.00014305
-0.00014388
-0.00014477
-0.00014575
-0.00014676
-0.00014771
-0.00014858
-0.00014938
-0.00015011
-0.00015075
-0.00015127
-0.00015171
-0.00015214
-0.00015246
-0.00015256
-0.00015245
-0.00015227
-0.00015209
-0.00015189
-0.00015166
-0.0001513
-0.0001508
-0.00015024
-0.00014963
-0.00014893
-0.00014818
-0.00014742
-0.00014665
-0.00014594
-0.0001453
-0.00014471
-0.0001442
-0.00014385
-0.00014363
-0.00014346
-0.0001433
-0.0001431
-0.00014281
-0.00014247
-0.0001421
-0.00014175
-0.00014147
-0.00014134
-0.00014132
-0.00014134
-0.00014134
-0.00014135
-0.00014144
-0.00014165
-0.00014191
-0.00014212
-0.00014228
-0.00014247
-0.00014265
-0.00014269
-0.00014264
-0.00014252
-0.0001423
-0.00014195
-0.00014144
-0.00014084
-0.00014018
-0.0001395
-0.00013881
-0.00013816
-0.00013754
-0.00013693
-0.00013631
-0.00013579
-0.00013543
-0.00013522
-0.00013512
-0.00013509
-0.00013506
-0.00013502
-0.000135
-0.000135
-0.00013491
-0.00013474
-0.00013461
-0.00013456
-0.00013457
-0.00013462
-0.0001347
-0.00013478
-0.00013482
-0.00013472
-0.00013446
-0.00013419
-0.00013408
-0.00013414
-0.00013431
-0.00013456
-0.00013481
-0.00013504
-0.00013528
-0.00013555
-0.00013588
-0.0001363
-0.0001368
-0.00013738
-0.00013805
-0.00013879
-0.0001396
-0.00014048
-0.00014135
-0.00014216
-0.00014291
-0.00014356
-0.00014407
-0.00014444
-0.00014473
-0.00014501
-0.00014528
-0.00014551
-0.00014566
-0.00014573
-0.00014578
-0.00014587
-0.00014596
-0.00014594
-0.00014578
-0.00014547
-0.00014501
-0.00014437
-0.0001436
-0.00014274
-0.00014183
-0.00014087
-0.00013985
-0.00013872
-0.00013743
-0.00013604
-0.00013464
-0.00013332
-0.00013211
-0.00013101
-0.00013002
-0.00012916
-0.00012835
-0.00012753
-0.00012675
-0.00012603
-0.00012531
-0.00012456
-0.00012375
-0.00012291
-0.00012213
-0.00012135
-0.00012044
-0.00011933
-0.00011808
-0.0001167
-0.00011524
-0.00011378
-0.00011241
-0.00011114
-0.00010988
-0.00010855
-0.00010713
-0.00010565
-0.00010413
-0.00010257
-0.00010102
-0.000099526
-0.000098056
-0.000096553
-0.000094993
-0.000093432
-0.000091988
-0.000090711
-0.00008947
-0.000088064
-0.000086451
-0.000084771
-0.000083124
-0.000081461
-0.000079712
-0.000077895
-0.000076029
-0.000074087
-0.000072047
-0.000069894
-0.000067648
-0.000065431
-0.000063346
-0.000061329
-0.000059282
-0.000057235
-0.000055265
-0.000053374
-0.000051531
-0.000049724
-0.000047931
-0.000046123
-0.000044293
-0.000042465
-0.000040664
-0.000038917
-0.000037279
-0.000035784
-0.0000344
-0.000033098
-0.00003188
-0.000030738
-0.000029685
-0.000028771
-0.00002804
-0.000027497
-0.000027123
-0.000026869
-0.00002669
-0.00002655
-0.000026403
-0.000026209
-0.000025917
-0.000025479
-0.00002492
-0.000024288
-0.000023578
-0.000022808
-0.00002202
-0.000021203
-0.000020368
-0.000019552
-0.000018685
-0.000017697
-0.000016686
-0.000015759
-0.000014872
-0.00001398
-0.000013114
-0.000012299
-0.000011538
-0.000010855
-0.000010229
-9.5796E-06
-8.8481E-06
-8.0162E-06
-7.0875E-06
-6.1223E-06
-5.2423E-06
-4.5301E-06
-3.9516E-06
-3.3923E-06
-2.7379E-06
-1.9274E-06
-0.000000958
1.3621E-07
1.3002E-06
2.4914E-06
0.000003716
4.9776E-06
6.2074E-06
7.3237E-06
8.3191E-06
9.2302E-06
0.000010092
0.00001094
0.000011796
0.000012674
0.000013587
0.000014518
0.000015414
0.000016235
0.000016982
0.00001773
0.000018603
0.000019628
0.000020678
0.000021662
0.000022615
0.000023584
0.000024582
0.000025603
0.000026607
0.000027581
0.000028592
0.000029683
0.000030811
0.000031939
0.000033091
0.000034332
0.000035703
0.000037198
0.000038842
0.000040689
0.000042738
0.000044956
0.00004732
0.000049776
0.000052288
0.000054897
0.000057569
0.000060159
0.000062602
0.000064919
0.000067123
0.000069242
0.000071312
0.000073338
0.000075361
0.00007741
0.000079424
0.000081339
0.000083168
0.000084906
0.000086519
0.000088005
0.000089409
0.000090815
0.000092314
0.000093902
0.000095518
0.000097127
0.00009869
0.00010016
0.00010154
0.00010288
0.00010421
0.00010557
0.00010694
0.00010829
0.00010964
0.000111
0.00011231
0.00011354
0.00011464
0.00011555
0.00011628
0.00011685
0.00011733
0.00011788
0.00011858
0.00011941
0.00012031
0.0001212
0.000122
0.00012271
0.00012339
0.00012409
0.0001248
0.0001255
0.0001262
0.0001269
0.00012759
0.00012828
0.00012898
0.00012964
0.00013019
0.00013067
0.00013114
0.00013163
0.00013218
0.00013278
0.00013342
0.00013413
0.0001349
0.00013568
0.00013644
0.00013715
0.00013776
0.00013829
0.00013875
0.00013907
0.0001392
0.00013915
0.00013896
0.00013865
0.00013816
0.00013747
0.00013664
0.00013585
0.00013514
0.00013445
0.00013375
0.00013308
0.00013245
0.00013185
0.00013128
0.00013075
0.00013022
0.00012973
0.00012934
0.00012904
0.00012881
0.00012867
0.00012862
0.0001287
0.00012888
0.00012906
0.00012927
0.00012954
0.00012979
0.00012996
0.00013008
0.00013021
0.00013037
0.00013061
0.00013094
0.0001313
0.00013165
0.00013194
0.0001322
0.00013246
0.00013282
0.00013332
0.00013396
0.00013472
0.0001355
0.00013623
0.00013696
0.00013773
0.00013852
0.00013934
0.00014013
0.00014078
0.0001413
0.00014183
0.00014244
0.00014311
0.00014377
0.00014437
0.0001449
0.00014541
0.00014591
0.00014643
0.00014702
0.00014771
0.00014844
0.00014912
0.00014967
0.00015009
0.00015037
0.00015052
0.00015061
0.00015063
0.00015052
0.00015026
0.00014994
0.00014962
0.00014936
0.0001492
0.00014911
0.00014907
0.00014913
0.00014929
0.00014948
0.00014972
0.00015006
0.00015047
0.00015093
0.00015148
0.0001521
0.00015275
0.0001534
0.000154
0.00015452
0.000155
0.00015539
0.00015563
0.00015581
0.00015602
0.00015624
0.00015639
0.00015641
0.00015625
0.00015595
0.00015548
0.00015481
0.000154
0.00015322
0.0001525
0.00015177
0.00015099
0.00015014
0.00014921
0.00014826
0.00014734
0.00014642
0.00014543
0.00014436
0.0001432
0.00014195
0.00014061
0.00013925
0.0001379
0.0001365
0.00013504
0.00013346
0.00013173
0.0001299
0.00012813
0.00012648
0.00012489
0.00012327
0.00012159
0.0001199
0.0001183
0.00011678
0.00011528
0.00011379
0.00011231
0.0001108
0.00010916
0.00010737
0.0001055
0.00010365
0.00010185
0.00010009
0.000098381
0.000096737
0.000095195
0.000093822
0.000092642
0.000091625
0.000090711
0.000089835
0.000088987
0.000088194
0.00008743
0.000086661
0.00008589
0.00008512
0.000084347
0.000083585
0.0000828
0.000081923
0.000080946
0.000079886
0.000078716
0.000077416
0.000076014
0.000074549
0.000073063
0.000071592
0.000070132
0.000068652
0.000067137
0.000065592
0.000064062
0.000062622
0.000061282
0.000059971
0.000058657
0.000057385
0.000056188
0.000055073
0.000054065
0.000053178
0.000052401
0.000051749
0.000051233
0.000050768
0.000050202
0.000049468
0.000048649
0.000047886
0.000047227
0.000046609
0.000045998
0.000045431
0.000044926
0.000044477
0.000044096
0.000043779
0.000043489
0.000043192
0.00004287
0.000042542
0.000042257
0.000042034
0.000041848
0.000041663
0.000041403
0.000040968
